DOCID	DATESQL	DOC_NBR	cleanBody
951428	19760617000000	1976OTTAWA02462	
951429	19760617000000	1976PARAMA00528	
951430	19760617000000	1976PARIS17687	
951431	19760617000000	1976PARIS17686	
951432	19760617000000	1976PARIS17694	
951433	19760617000000	1976PRETOR02716	
951434	19760617000000	1976RANGOO02112	
951435	19760617000000	1976RANGOO02116	
951436	19760617000000	1976ROME09912	
951437	19760617000000	1976ROME09887	
951438	19760617000000	1976ROME09950	
951439	19760617000000	1976SANTIA05889	
951440	19760617000000	1976SANTIA05890	
951441	19760617000000	1976SANTIA05920	
951442	19760617000000	1976SANTIA05931	
951443	19760617000000	1976SINAI01114	
951444	19760617000000	1976SOFIA01299	
951445	19760617000000	1976STATE149278	
951446	19760617000000	1976STATE149361	
951447	19760617000000	1976STATE149362	
951448	19760617000000	1976STATE149363	
951449	19760617000000	1976STATE149364	
951450	19760617000000	1976STATE149377	
951451	19760617000000	1976STATE149392	
951452	19760617000000	1976STATE149396	
951453	19760617000000	1976STATE149440	
951454	19760617000000	1976STATE149455	
951455	19760617000000	1976STATE149459	
951456	19760617000000	1976STATE149512	
951457	19760617000000	1976STATE149524	
951458	19760617000000	1976STATE149514	
951459	19760617000000	1976STATE149793	
951460	19760617000000	1976STATE149825	
951461	19760617000000	1976STATE149845	
951462	19760617000000	1976STATE149868	
951463	19760617000000	1976STATE149921	
951464	19760617000000	1976STATE149894	
951465	19760617000000	1976STATE149925	
951466	19760617000000	1976STATE149938	
951467	19760617000000	1976STATE149994	
951468	19760617000000	1976STATE150001	
951469	19760617000000	1976STATE150002	
951470	19760617000000	1976STATE150003	
951471	19760617000000	1976STATE150029	
951472	19760617000000	1976STATE150040	
951473	19760617000000	1976STATE150074	
951474	19760617000000	1976STATE150093	
951475	19760617000000	1976STATE150106	
951476	19760617000000	1976STATE150109	
951477	19760617000000	1976STATE150108	
951478	19760617000000	1976STATE150110	
951479	19760617000000	1976STATE150116	
951480	19760617000000	1976STATE150117	
951481	19760617000000	1976STATE150118	
951482	19760617000000	1976STATE150149	
951483	19760617000000	1976STATE150174	
951484	19760617000000	1976STATE150198	
951485	19760617000000	1976STATE150229	
951486	19760617000000	1976STATE150240	
951487	19760617000000	1976STATE150248	
951488	19760617000000	1976SUVA00668	
951489	19760617000000	1976STOCKH03389	
951490	19760617000000	1976TAIPEI04037	
951491	19760617000000	1976TEHRAN06174	
951492	19760617000000	1976TAIPEI04042	
951493	19760617000000	1976TIJUAN00293	
951494	19760617000000	1976TOKYO09134	
951495	19760617000000	1976TOKYO09172	
951496	19760617000000	1976TOKYO09189	
951497	19760617000000	1976TOKYO09178	
951498	19760617000000	1976TRIPOL00843	
951499	19760617000000	1976UDORN05175	
951500	19760617000000	1976UDORN05095	
951501	19760617000000	1976WELLIN02222	
951502	19760617000000	1976VANCOU00638	
951503	19760617000000	1976YAOUND02157	
951504	19760618000000	1976ABIDJA05625	
951505	19760618000000	1976ABIDJA05616	
951506	19760618000000	1976ACCRA04533	
951507	19760618000000	1976ACCRA04540	
951508	19760618000000	1976ADDIS07316	
951509	19760618000000	1976ATHENS06079	
951510	19760618000000	1976BAMAKO02139	
951511	19760618000000	1976BANGKO17820	
951512	19760618000000	1976BANGKO17788	
951513	19760618000000	1976BANGKO17821	
951514	19760618000000	1976BANGKO17822	
951515	19760618000000	1976BANGKO17908	
951516	19760618000000	1976BARCEL00374	
951517	19760618000000	1976BELGRA04014	
951518	19760618000000	1976BELFAS00223	
951519	19760618000000	1976BERLIN06085	
951520	19760618000000	1976BELGRA04038	
951521	19760618000000	1976BOGOTA05953	
951522	19760618000000	1976BOGOTA05957	
951523	19760618000000	1976BONN10320	
951524	19760618000000	1976BONN10342	
951525	19760618000000	1976BONN10379	
951526	19760618000000	1976BRASIL05442	
951527	19760618000000	1976BRASIL05437	
951528	19760618000000	1976BUCHAR03596	
951529	19760618000000	1976BUCHAR03582	
951530	19760618000000	1976BUCHAR03605	
951531	19760618000000	1976CAIRO08369	
951532	19760618000000	1976CARACA06921	
951533	19760618000000	1976COTONO01015	
951534	19760618000000	1976GENEVA04741	
951535	19760618000000	1976GENEVA04748	
951536	19760618000000	1976GENEVA04752	
951537	19760618000000	1976GENEVA04774	
951538	19760618000000	1976GUATEM04497	
951539	19760618000000	1976HAMILT00196	
951540	19760618000000	1976ISTANB02246	
951541	19760618000000	1976ISTANB02275	
951542	19760618000000	1976JAKART08026	
951543	19760618000000	1976JIDDA04318	
951544	19760618000000	1976JOHANN00977	
951545	19760618000000	1976JOHANN00979	
951546	19760618000000	1976KARACH02696	
951547	19760618000000	1976KATHMA02640	
951548	19760618000000	1976KHARTO01790	
951549	19760618000000	1976LAGOS07052	
951550	19760618000000	1976KINSHA05262	
951551	19760618000000	1976LAGOS07053	
951552	19760618000000	1976LIMA05668	
951553	19760618000000	1976LAGOS07057	
951554	19760618000000	1976LISBON04090	
951555	19760618000000	1976LISBON04104	
951556	19760618000000	1976LONDON09468	
951557	19760618000000	1976LONDON09472	
951558	19760618000000	1976MADRID04769	
951559	19760618000000	1976MADRID04780	
951560	19760618000000	1976MANILA08670	
951561	19760618000000	1976MANILA08754	
951562	19760618000000	1976MANILA08764	
951563	19760618000000	1976MASERU00626	
951564	19760618000000	1976MAPUTO00683	
951565	19760618000000	1976MASERU00637	
951566	19760618000000	1976MEXICO07933	
951567	19760618000000	1976MILAN01447	
951568	19760618000000	1976MONROV04229	
951569	19760618000000	1976MONTER00544	
951570	19760618000000	1976MOSCOW09736	
951571	19760618000000	1976MONTRE00771	
951572	19760618000000	1976MOSCOW09739	
951573	19760618000000	1976MUNICH01387	
951574	19760618000000	1976NDJAME01582	
951575	19760618000000	1976NDJAME01584	
951576	19760618000000	1976NICOSI01674	
951577	19760618000000	1976OTTAWA02493	
951578	19760618000000	1976OTTAWA02503	
951579	19760618000000	1976PARAMA00532	
951580	19760618000000	1976PARIS17850	
951581	19760618000000	1976PARIS17928	
951582	19760618000000	1976PARIS17924	
951583	19760618000000	1976PARIS17929	
951584	19760618000000	1976PEKING01099	
951585	19760618000000	1976REYKJA00858	
951586	19760618000000	1976ROME10001	
951587	19760618000000	1976ROME10065	
951588	19760618000000	1976ROME10066	
951589	19760618000000	1976SANTIA05978	
951590	19760618000000	1976ROME10070	
951591	19760618000000	1976SANTIA05985	
951592	19760618000000	1976SANTIA06003	
951593	19760618000000	1976SEOUL04639	
951594	19760618000000	1976SEOUL04650	
951595	19760618000000	1976SEOUL04654	
951596	19760618000000	1976SINAI01120	
951597	19760618000000	1976SINGAP03019	
951598	19760618000000	1976STATE150294	
951599	19760618000000	1976STATE150316	
951600	19760618000000	1976STATE150318	
951601	19760618000000	1976STATE150340	
951602	19760618000000	1976STATE150402	
951603	19760618000000	1976STATE150474	
951604	19760618000000	1976STATE150561	
951605	19760618000000	1976STATE150653	
951606	19760618000000	1976STATE150683	
951607	19760618000000	1976STATE150684	
951608	19760618000000	1976STATE150745	
951609	19760618000000	1976STATE150750	
951610	19760618000000	1976STATE150746	
951611	19760618000000	1976STATE150753	
951612	19760618000000	1976STATE150768	
951613	19760618000000	1976STATE150822	
951614	19760618000000	1976STATE150824	
951615	19760618000000	1976STATE150825	
951616	19760618000000	1976STATE150843	
951617	19760618000000	1976STATE150844	
951618	19760618000000	1976STATE150868	
951619	19760618000000	1976STATE150853	
951620	19760618000000	1976STATE150884	
951621	19760618000000	1976STATE150901	
951622	19760618000000	1976STATE150885	
951623	19760618000000	1976STATE151006	
951624	19760618000000	1976STATE151020	
951625	19760618000000	1976STATE151046	
951626	19760618000000	1976STATE151059	
951627	19760618000000	1976STATE151053	
951628	19760618000000	1976STATE151072	
951629	19760618000000	1976STATE151075	
951630	19760618000000	1976STATE151095	
951631	19760618000000	1976STATE151078	
951632	19760618000000	1976STATE151113	
951633	19760618000000	1976STATE151143	
951634	19760618000000	1976STATE151189	
951635	19760618000000	1976STATE151226	
951636	19760618000000	1976STATE151273	
951637	19760618000000	1976STATE151335	
951638	19760618000000	1976STATE151365	
951639	19760618000000	1976STATE151371	
951640	19760618000000	1976STATE151382	
951641	19760618000000	1976STATE151383	
951642	19760618000000	1976STATE151386	
951643	19760618000000	1976STATE151391	
951644	19760618000000	1976STATE151406	
951645	19760618000000	1976STATE151405	
951646	19760618000000	1976STATE151415	
951647	19760618000000	1976TAIPEI04067	
951648	19760618000000	1976STOCKH03400	
951649	19760618000000	1976TAIPEI04081	
951650	19760618000000	1976TAIPEI04084	
951651	19760618000000	1976TAIPEI06064	
951652	19760618000000	1976TOKYO09206	
951653	19760618000000	1976TOKYO09207	
951654	19760618000000	1976TOKYO09254	
951655	19760618000000	1976TOKYO09262	
951656	19760618000000	1976TOKYO09273	
951657	19760618000000	1976TORONT00786	
951658	19760618000000	1976TRIEST00092	
951659	19760618000000	1976UDORN05188	
951660	19760618000000	1976UDORN05195	
951661	19760618000000	1976UDORN05199	
951662	19760618000000	1976UDORN05200	
951663	19760618000000	1976UDORN05202	
951664	19760618000000	1976UDORN05203	
951665	19760618000000	1976USBERL01263	
951666	19760618000000	1976VANCOU00647	
951667	19760618000000	1976WARSAW04189	
951668	19760618000000	1976VIENNA05113	
951669	19760618000000	1976WARSAW04210	
951670	19760618000000	1976WARSAW04199	
951671	19760618000000	1976WARSAW04224	
951672	19760618000000	1976WINNIP00189	
951673	19760618000000	1976YAOUND02164	
951674	19760619000000	1976BANGKO17890	
951675	19760618000000	1976YAOUND02171	
951676	19760619000000	1976BANGKO17898	
951677	19760619000000	1976BANGKO17892	
951678	19760619000000	1976BANGKO17899	
951679	19760619000000	1976BANGKO17906	
951680	19760619000000	1976BANGKO17905	
951681	19760619000000	1976BANGKO17909	
951682	19760619000000	1976BANGKO17913	
951683	19760619000000	1976BANGKO17915	
951684	19760619000000	1976BANGKO17921	
951685	19760619000000	1976BANGKO17930	
951686	19760619000000	1976BANGKO17922	
951687	19760619000000	1976BELGRA04049	
951688	19760619000000	1976BUCHAR03617	
951689	19760619000000	1976KABUL04619	
951690	19760619000000	1976BUCHAR03618	
951691	19760619000000	1976KARACH02699	
951692	19760619000000	1976LENING00986	
951693	19760619000000	1976LUSAKA01581	
951694	19760619000000	1976LONDON09529	
951695	19760619000000	1976LUSAKA01582	
951696	19760619000000	1976NICOSI01687	
951697	19760619000000	1976STATE151459	
951698	19760619000000	1976PARIS17945	
951699	19760619000000	1976STATE151460	
951700	19760619000000	1976STATE151470	
951701	19760619000000	1976STATE151474	
951702	19760619000000	1976STATE151476	
951703	19760619000000	1976STATE151486	
951704	19760619000000	1976STATE151511	
951705	19760619000000	1976STATE151514	
951706	19760619000000	1976STATE151536	
951707	19760619000000	1976STATE151537	
951708	19760619000000	1976STATE151540	
951709	19760619000000	1976STATE151551	
951710	19760619000000	1976STATE151552	
951711	19760619000000	1976STATE151556	
951712	19760619000000	1976STATE151560	
951713	19760619000000	1976STATE151563	
951714	19760619000000	1976STATE151682	
951715	19760619000000	1976STATE151685	
951716	19760619000000	1976STATE151689	
951717	19760619000000	1976STATE151704	
951718	19760619000000	1976STATE151720	
951719	19760619000000	1976STATE151729	
951720	19760619000000	1976STATE151735	
951721	19760619000000	1976STATE151765	
951722	19760619000000	1976STATE151791	
951723	19760619000000	1976STATE151848	
951724	19760619000000	1976STATE151856	
951725	19760619000000	1976STATE151865	
951726	19760619000000	1976STATE151871	
951727	19760619000000	1976STATE151904	
951728	19760619000000	1976STATE151927	
951729	19760619000000	1976STATE151977	
951730	19760619000000	1976STATE151978	
951731	19760619000000	1976STATE152018	
951732	19760619000000	1976STATE152022	NULL
951733	19760619000000	1976STATE152021	
951734	19760619000000	1976STATE152048	
951735	19760619000000	1976STATE152028	
951736	19760619000000	1976STATE152080	
951737	19760619000000	1976STATE152165	
951738	19760619000000	1976STATE152081	
951739	19760619000000	1976STATE152176	
951740	19760619000000	1976STATE152225	
951741	19760619000000	1976STATE152205	
951742	19760619000000	1976STATE152262	
951743	19760619000000	1976STATE152330	
951744	19760619000000	1976STATE152264	
951745	19760619000000	1976STATE152403	
951746	19760619000000	1976STATE152453	
951747	19760619000000	1976STATE152439	
951748	19760619000000	1976STATE152481	
951749	19760619000000	1976STATE152479	
951750	19760619000000	1976STATE152500	
951751	19760619000000	1976STATE152506	
951752	19760619000000	1976STATE152512	
951753	19760619000000	1976STATE152542	
951754	19760619000000	1976STATE152545	
951755	19760619000000	1976STATE152581	
951756	19760619000000	1976STATE152617	
951757	19760619000000	1976STATE152639	
951758	19760619000000	1976STATE152620	
951759	19760619000000	1976STATE152647	
951760	19760619000000	1976STATE152649	
951761	19760619000000	1976STATE152690	
951762	19760619000000	1976STATE152686	
951763	19760619000000	1976STATE152703	
951764	19760619000000	1976STATE152706	
951765	19760619000000	1976STATE152737	
951766	19760619000000	1976STATE152787	
951767	19760619000000	1976STATE152794	
951768	19760619000000	1976STATE152796	
951769	19760619000000	1976STATE152820	
951770	19760619000000	1976STATE152845	
951771	19760619000000	1976STOCKH03411	
951772	19760619000000	1976TAIPEI04092	
951773	19760619000000	1976UDORN05222	
951774	19760619000000	1976UDORN05223	
951775	19760619000000	1976UDORN05232	
951776	19760619000000	1976UDORN05240	
951777	19760620000000	1976BANGKO17936	
951778	19760620000000	1976BANGKO17932	
951779	19760620000000	1976BANGKO17939	
951780	19760620000000	1976BANGKO17938	
951781	19760620000000	1976BANGKO17942	
951782	19760620000000	1976BANGKO17952	
951783	19760620000000	1976BANGKO17948	
951784	19760620000000	1976BANGKO17954	
951785	19760620000000	1976BANGKO17955	
951786	19760620000000	1976BANGKO17959	
951787	19760620000000	1976BANGKO17967	
951788	19760620000000	1976BANGKO17963	
951789	19760620000000	1976BANGKO17976	
951790	19760620000000	1976BANGKO17977	
951791	19760620000000	1976BANGKO17982	
951792	19760620000000	1976BANGKO17983	
951793	19760620000000	1976DAMASC03932	
951794	19760620000000	1976DHAHRA00790	
951795	19760620000000	1976DOHA00690	
951796	19760620000000	1976JIDDA04384	
951797	19760620000000	1976JIDDA04386	
951798	19760620000000	1976KABUL04636	
951799	19760620000000	1976KUWAIT02973	
951800	19760620000000	1976MANAMA00781	
951801	19760620000000	1976SANA02054	
951802	19760620000000	1976SECTO17001	
951803	19760620000000	1976STATE152856	
951804	19760620000000	1976STATE152910	
951805	19760620000000	1976STATE152926	
951806	19760611000000	1976ACCRA04356	
951807	19760611000000	1976ACCRA04360	
951808	19760611000000	1976ADDIS07048	
951809	19760611000000	1976ANKARA04500	
951810	19760611000000	1976BAMAKO02054	
951811	19760611000000	1976BANGKO17053	
951812	19760611000000	1976BANGKO17105	
951813	19760611000000	1976BEIRUT05004	
951814	19760611000000	1976BELFAS00214	
951815	19760611000000	1976BELGRA03797	
951816	19760611000000	1976BOGOTA05732	
951817	19760611000000	1976BOGOTA05733	
951818	19760611000000	1976BOGOTA05775	
951819	19760611000000	1976BRASIL05196	
951820	19760611000000	1976BRUSSE05780	
951821	19760611000000	1976BREMEN00297	
951822	19760611000000	1976BUCHAR03411	
951823	19760611000000	1976CARACA06543	
951824	19760611000000	1976COPENH01940	
951825	19760611000000	1976GENEVA04529	
951826	19760611000000	1976GENEVA04563	
951827	19760611000000	1976GUATEM04326	
951828	19760611000000	1976HELSIN01237	
951829	19760611000000	1976JAKART07732	
951830	19760611000000	1976JAKART07736	
951831	19760611000000	1976KHARTO01716	
951832	19760611000000	1976KINGST02405	
951833	19760611000000	1976KINSHA05068	
951834	19760611000000	1976LIMA05385	
951835	19760611000000	1976LIMA05403	
951836	19760611000000	1976LIMA05427	
951837	19760611000000	1976LONDON09056	
951838	19760611000000	1976LONDON09139	
951839	19760611000000	1976LUSAKA01511	
951840	19760611000000	1976LUSAKA01510	
951841	19760611000000	1976PARIS16976	
951842	19760611000000	1976PARIS16977	
951843	19760611000000	1976PARIS17033	
951844	19760611000000	1976PRETOR02616	
951845	19760611000000	1976QUITO04231	
951846	19760611000000	1976ROME09543	
951847	19760611000000	1976SEOUL04434	
951848	19760611000000	1976SEOUL04442	
951849	19760611000000	1976SINAI01072	
951850	19760611000000	1976STATE142540	
951851	19760611000000	1976STATE142551	
951852	19760611000000	1976STATE142561	
951853	19760611000000	1976STATE142641	
951854	19760611000000	1976STATE142666	
951855	19760611000000	1976STATE142820	
951856	19760611000000	1976STATE142838	
951857	19760611000000	1976TOKYO08778	
951858	19760611000000	1976UDORN05050	
951859	19760611000000	1976WARSAW04058	
951860	19760612000000	1976BANGKO17202	
